x,vx,z,vz,phi,w,Control_1,Control_2
-0.1274595162,-1.132093417,2.987647417,1.5569304516,1.435179872,-0.5462286375,0,0
0.2778404039,-1.6034535529,3.0171280151,-0.1735779548,1.5513689053,1.3003367091,0,0
-4.5809482925,0.0888275997,1.5778329117,1.9069032678,-3.1166688969,2.7463891342,0,0
0.8201504224,1.256302209,2.0750221859,1.5750789905,-2.3602667315,1.8169889536,0,0
3.8149552253,-0.0240478443,4.1656352312,1.2604071382,-0.8349275797,-0.248673138,0,0
-0.8200743421,0.6431555248,2.3368668946,0.8548981216,-1.3853542317,1.1826965,0,0
-2.4129227822,-0.8032540149,1.2232944522,1.6098844824,2.5502253674,-2.0080419376,0,0
1.2556806023,0.5210625004,4.6289127083,-1.1666854686,-2.9959644596,-2.5411641914,0,0
-3.1619501045,0.6901937025,3.3268870539,-0.3954711914,-1.0034767501,1.3261195514,0,0
-0.9357162654,0.861865957,7.6280278882,-0.9929567333,-1.9568387804,2.9509891664,0,0
-2.979418812,1.8399517574,4.8213928981,0.091907529,-1.632190917,-2.7808892966,0,0
-0.3651901686,-0.9942445946,8.8740044058,-0.8672978727,-2.5894393299,2.7156258652,0,0
-4.6136986516,0.049516515,6.3746690672,0.3545318114,2.2019504422,1.6618856252,0,0
-0.0664326289,-0.0282028592,4.0382597944,-1.6374929951,2.9859788189,1.9621835539,0,0
3.5674464417,-1.1269087436,5.4370084984,0.2057846389,1.7351417045,1.9065145431,0,0
-2.230495848,0.7818503393,6.8717210056,0.7478707936,3.0670536498,-2.5169835895,0,0
-4.9560381036,1.9095884036,4.739951471,-1.9025006086,2.2795481291,2.2348270751,0,0
3.1432619194,0.0206659781,9.5062560473,1.6895565371,1.0308214667,0.563463994,0,0
-3.7899594581,0.3057743498,3.0716471385,-1.3423003094,0.7210548168,-3.0863615313,0,0
-0.2818891839,0.9861670817,0.0490670953,-0.2874071889,-2.4217352928,-2.5089403749,0,0
-2.2390368835,1.5002158175,5.3786519124,-1.0597826002,-0.7134511725,2.2434823407,0,0
0.5429040085,-1.8433302172,4.179903291,1.0445180491,1.4677102969,1.2530015285,0,0
0.2826531672,1.4446574532,5.0771321988,-1.5760354077,2.7740821219,-2.1255906301,0,0
-2.0034230614,1.4697635702,5.493828414,1.2464577738,1.71857578,3.1186098501,0,0
3.0483554323,-1.017998238,4.8182449282,-0.27358561,-1.2697242241,0.7336520987,0,0
-4.2809571549,-0.489842008,5.6938353229,0.030975631,3.0440673533,0.7139089328,0,0
-0.3699137628,0.3674654072,3.8087738312,1.2064115812,0.8626273705,1.2158049333,0,0
3.9972582988,1.6512810801,5.266216679,1.9738687488,3.0954941617,-2.3822234355,0,0
-4.1118313129,-1.1215102691,8.5126150044,-1.7312641726,-3.0103945635,-1.6828597687,0,0
2.6612557138,1.5986930518,9.6528629689,-1.0691229838,-1.2345477643,-0.4626274501,0,0
4.2353795871,0.4413781897,0.1593372824,-0.8419736993,2.9718694871,0.0307988029,0,0
-2.1258446676,-1.533811011,7.1623824105,-0.0125066609,-2.9388713438,0.444945339,0,0
2.1771515594,0.4917162004,7.7439519968,1.8540388909,1.0332353056,-0.2347125128,0,0
-1.1088438052,-1.916371482,2.4760769277,1.8235846092,-0.1877013901,-1.9905738788,0,0
1.0104731234,-0.4972959184,5.5748346941,0.1515747907,-2.5885657386,2.1563786141,0,0
4.7172177744,0.2525550216,7.3389137071,0.5695855288,-1.4763987833,-0.8326760911,0,0
-0.91489993,-0.746868046,7.8655550536,-0.9718271745,-0.1564220768,1.0613160922,0,0
-0.13908827,0.9660927373,9.0350921397,1.7452168739,0.6009380954,-2.7027458107,0,0
-3.556980605,-0.2745055384,4.9766922529,0.8820680374,-0.5041190095,-1.3909986353,0,0
-3.5472153682,-0.9588852745,2.6498089618,-0.2680111323,-0.8159278892,-2.2499772448,0,0
-3.9631310083,-1.9907171378,4.1590829136,-1.1824320399,-0.4140513967,-0.6949530352,0,0
4.4668981528,-0.8112240512,5.8036182105,-0.0375327665,1.6460169912,2.8231916736,0,0
-1.0189188689,-0.3922263069,6.4791636628,-1.7733629393,-1.6354419926,-2.639016624,0,0
-4.1623144659,1.2158706143,2.7494400781,1.7963477116,1.3108716135,1.1151796879,0,0
4.4520189813,0.2033161291,4.3193361737,1.0459223835,-0.8278254259,-1.0652102467,0,0
4.7523892506,1.0283206189,4.7208860163,1.6367686627,0.3295861761,-1.3442196142,0,0
-2.0055520968,0.775574564,7.1549093178,-1.7419714001,1.3323051144,0.5630940676,0,0
-4.0246142511,1.3234716372,2.8846048384,0.9553719586,-0.2972552326,0.0571745947,0,0
-2.7541804606,-0.5147015957,9.411907414,-1.6646413968,-0.9272655138,0.2089730298,0,0
-1.6108563157,-0.9071274785,5.9948425431,0.3241856659,-1.8326338176,1.4983052015,0,0
-4.7498690766,1.5169616797,5.0636131219,-0.756690207,-0.3131991488,-1.6839788495,0,0
4.5807203968,-0.3877210365,7.7123425747,-0.7842965502,1.6905426524,3.1279523139,0,0
2.1543480256,-0.8790613533,6.03868806,0.8015493656,0.3381521548,0.1117118672,0,0
-4.1176407715,-1.493840456,7.6236985872,-0.5810563521,0.7053495101,0.4141742625,0,0
1.7867609444,-1.5236558746,8.2355634484,-0.8685872128,1.4023805203,-0.8163975565,0,0
4.2891517749,-0.721643131,1.1308060903,1.2582467476,1.9694502619,-0.5482490126,0,0
-2.5824258751,0.5147238324,1.6325531529,1.7169193035,1.0705447475,-1.6153550113,0,0
-1.7175901052,1.1354611724,0.3925392692,-1.848986917,2.6835363094,-2.3271317397,0,0
0.4691973546,0.8657576824,5.3188354846,-1.247494107,-0.9629500181,0.8497969895,0,0
-0.249011674,-1.8636924986,7.0208686971,-1.0173654189,-1.9144155572,0.1898061857,0,0
3.2391588778,1.9265128864,8.9436903758,-0.2695765163,-0.0911828593,-0.1006338904,0,0
2.6187135765,1.7094615356,8.4910607429,1.5447013337,2.7242643753,0.5104773285,0,0
-0.3842970748,-1.1736534718,6.9536581119,-1.4523351314,-2.1931978556,-1.8492798566,0,0
-3.6048281091,0.4172286297,3.114717117,1.5509675014,0.3130151751,3.1280793097,0,0
-3.374560117,-1.1847240264,3.9153422795,0.8382320676,-3.0369863412,-0.3044858829,0,0
1.111332994,-1.3328229951,8.7123169327,-1.334502595,2.6379062829,0.4588726811,0,0
-1.2769234966,0.079809588,2.9395509583,1.3510682134,0.6008628605,-1.5374927274,0,0
2.133190005,-1.922509721,7.2343470772,1.7237528436,2.6022165814,0.0677111853,0,0
0.24772817,-0.5158136304,5.5812454573,1.9108087043,-0.2757634284,1.7903914622,0,0
-3.5866622084,0.9649084157,6.4309958661,-1.1106994547,-2.826012882,-1.4143078567,0,0
-3.5437144279,1.3012429624,5.2667268284,1.5178684053,-2.7914608205,2.7938426225,0,0
-2.486614203,-1.7167538311,9.7686526331,-0.4012491649,2.7379705322,-1.5890197749,0,0
0.2788546278,0.0309550531,7.9069022449,-0.1246783295,1.129332562,-0.8518912564,0,0
4.7056747128,-1.4171025293,1.8465525543,1.3251351874,-0.4095205298,-1.5737241369,0,0
2.1019968352,0.4144762872,4.8826946608,-1.625802967,2.1951816078,-2.717841974,0,0
0.829796564,-0.6773087203,9.1990896327,1.7495012077,0.9896693787,-0.9125004031,0,0
1.10008172,-1.0604094183,9.2309066566,0.7193446698,0.6071872363,-1.2801116941,0,0
4.5838420495,-1.4638865765,6.5540789347,1.8232678072,1.5104550116,-2.6719281668,0,0
-3.8682510125,-0.5698928242,3.1536181517,1.8293850723,-1.4851241041,-1.7903289805,0,0
-2.327391888,-0.7951234262,0.2201083292,1.3465973326,-2.141313769,-2.1569959478,0,0
0.8591131981,0.6493295866,5.978050847,1.0950281644,-0.2228215723,-2.8209147314,0,0
0.018298209,-1.3207219495,5.0039110896,-1.9459780171,-2.8092386049,0.1392040648,0,0
4.6183092219,-1.435737773,2.8923550201,-0.3915587205,1.4687077534,-2.589826729,0,0
4.166867601,0.3712559039,5.5860197779,1.240685765,-1.2211554435,-2.6699663704,0,0
-1.5388796041,1.6150723986,2.0861456357,1.8209437228,-2.2349703626,-1.963391774,0,0
-0.8891654955,0.7764685747,3.2178675713,0.5649166588,-1.6402750581,-2.0839165936,0,0
-1.3911180637,0.3977443791,4.7412664511,1.7128728424,0.2306355398,2.4050497579,0,0
-0.5191539406,1.0062855594,3.6177977752,-1.8468391927,1.3826600784,1.8214217407,0,0
3.9672979529,0.9750732536,2.497502362,1.0113996942,-3.0112872243,-2.1718403535,0,0
-2.0021165726,-0.48097873,4.9117003312,1.700392365,2.8185380346,2.3065514609,0,0
1.2382355896,0.3344972815,4.0645364317,1.4611371793,-2.408301818,0.321407882,0,0
-0.9842261821,-0.9789363425,6.248195753,0.6279724606,2.5476810662,2.1006574648,0,0
-2.7473820787,-0.1123213242,8.5036993578,-0.8230798231,2.6637287328,3.1231576997,0,0
1.3625692111,-0.8639662579,8.531680802,0.1333210851,-0.9426046512,-1.1389862637,0,0
1.5017674463,-1.2593074168,2.9820237918,-0.8022981201,1.9017021155,2.9929552982,0,0
-4.5333271067,1.2809428969,8.94180386,-0.8609853773,-0.0391443992,-2.7980815624,0,0
-3.7433171959,-1.6980030464,1.7018511033,1.1979641988,-1.3360108197,2.2893733919,0,0
-0.6770762786,-0.4290193584,6.5814292006,-0.4278853946,-2.7482444898,-1.5417903206,0,0
-0.8063343314,1.0646558647,9.6403613946,0.3895790036,0.0292968736,-2.5388964815,0,0
1.5558448339,0.7346741014,3.3071383323,-0.5089905533,1.7925570087,2.6837780339,0,0
-0.0836772434,-1.8867959361,8.9908941391,-0.7446724351,-0.0335353386,3.1053747166,0,0
-4.9309480199,-1.9609019843,5.477670341,-0.9434406655,1.5122907215,-0.3152111685,0,0
-4.345638405,-0.1097682381,8.2819658325,-1.09803364,-1.7319311413,-2.3464984207,0,0
-3.8841836723,-0.7086826079,2.0202005399,1.0921611916,-2.390516995,-1.6383792674,0,0
0.5292515397,0.1889037413,2.5314067106,0.7268462502,-2.1645901986,2.2799047813,0,0
0.3898241824,-1.4019055681,5.0621539641,0.049019846,-1.9518841927,2.4978343388,0,0
-0.0970909237,0.9862891036,9.2623581518,1.5403034007,1.8193742248,-2.850087726,0,0
-3.3047448482,-0.5292953141,4.9469125173,-1.0425826321,-2.3065191869,-2.4846409872,0,0
3.3400792869,1.8290454001,1.9164795235,1.9685037951,2.9194256407,-2.5124508438,0,0
0.119764141,-0.4239447902,9.89536757,-1.3364449288,2.3358064405,-0.9308789506,0,0
-3.4348793588,-1.3510580246,6.5344375184,0.1278976093,1.9081607418,-1.3242929219,0,0
0.8420593596,0.6549798707,9.6024187925,0.9807004882,0.7472067302,-2.1797036786,0,0
3.9560625319,0.487431406,2.1761854523,-0.6560821794,-3.0122428226,0.798145276,0,0
2.7908345048,-0.9049235921,7.8022630532,-1.2911829798,-3.136435921,2.6620638488,0,0
2.4008661939,-1.2243148963,7.5173536335,-1.0928422543,-0.6364790486,-0.7888513825,0,0
-0.6429031669,1.4479263676,9.3624249624,-0.1857476195,1.4133719479,2.4690795812,0,0
4.4396081173,-1.3004933626,2.8129947071,-1.3236500904,1.6501624995,1.9048370413,0,0
-0.5055513612,0.8723099669,5.7183516118,0.5933740171,-0.0201495787,1.9584561535,0,0
-3.8569409357,1.8781004476,6.5776652132,-1.9602499712,-0.9911569274,-1.6486211303,0,0
-4.1970096254,0.5738424154,6.5498167503,1.1013070795,0.341581955,0.6491742979,0,0
-2.0498638424,-1.0773111623,2.7049370836,-0.0281795268,1.2396530372,2.9917334915,0,0
4.8143876828,-0.1792416787,7.5778931567,-0.921344054,1.053113123,0.7470987262,0,0
0.6259781644,-0.5969848901,2.4722864583,-0.5875954123,0.0190193492,-2.8371351816,0,0
-4.0581680769,-1.1200007496,1.1266345655,-0.920635914,2.8967966372,1.1014836079,0,0
1.6572176681,1.8720630573,1.4594884351,0.1720096161,0.7352893863,-0.7135922826,0,0
0.2032755568,-1.3802805002,5.167196533,0.603180948,0.2969528558,2.5923909996,0,0
2.5312396965,1.3711895416,6.6234226651,0.4511914882,1.4860789707,-0.7051324911,0,0
-2.8012022686,-1.326004979,5.7115982144,0.7538911619,0.343766176,-0.2776858734,0,0
-4.3591825439,-1.4802585044,9.0535188686,-0.5406455737,-1.1005539853,2.446856542,0,0
2.1317005266,0.4839612159,6.5420102544,-0.3138830031,-2.8173394934,1.9609900069,0,0
-2.6800956155,-1.3824606823,9.4172936167,-1.1943030802,-1.8596108034,1.5535276761,0,0
0.215019327,-1.9503700262,3.3183030604,-1.164516605,-2.5066215794,-1.7219618658,0,0
-0.0456770018,1.0232779924,7.8162152614,-1.2238695218,-1.9399883625,-1.6500295661,0,0
-2.5832481291,-1.5887445358,1.6242765957,0.7928447136,-2.1120253471,2.0457750921,0,0
0.9169700419,-0.2107072463,7.7277341586,1.8516931964,0.7122716543,1.8316961336,0,0
-0.5257150056,1.9862632412,6.3535164258,-0.3495415673,-0.114550566,-1.7799694632,0,0
0.4669669313,-1.3892834983,6.8346563906,-1.6571961798,0.0130069512,2.0413737924,0,0
1.623466858,1.9260892064,1.8177084483,-0.2002629894,0.8146943182,-1.195758575,0,0
4.4109194275,0.0712293679,0.948311434,1.6153025763,1.8537741375,0.1150662316,0,0
-1.0941090709,-1.9437605823,5.0028277694,1.1631676009,-1.8296430095,1.8546087966,0,0
3.7234467889,0.6861740938,5.390227512,-0.1358192229,0.2965261291,0.493424173,0,0
-3.2872708123,0.246492455,2.296275066,0.8255615434,-0.0630111609,-1.7959221262,0,0
-4.4421257869,1.924709586,4.589535612,-1.7891085109,0.9486964353,0.4013386532,0,0
2.4579313466,0.5830973029,5.9609683261,0.926187311,2.3795045427,3.0420426732,0,0
3.9691076563,-1.8288094382,8.7305259871,-0.182435758,-2.0469277333,2.4354062349,0,0
-2.8010690759,0.2833294445,7.7979126622,0.6559025115,1.0045829005,0.899718116,0,0
-3.1735336883,1.433116899,7.523641253,-1.7219400251,0.1811205214,2.761751017,0,0
4.0743797375,-1.8267288463,9.2409553044,-0.3184489786,2.7430066766,2.0915829032,0,0
3.8262145439,-0.6213753852,9.1418106798,1.2577218868,2.0189406331,-1.7164789939,0,0
-1.3505165305,1.537845397,5.2870393921,0.1802715684,1.6692100428,2.7157033754,0,0
3.2055635689,-1.5918406782,1.8848581077,0.998816317,0.1429762794,-0.4796906206,0,0
3.4561113286,-1.0299555953,8.2003406005,-0.8638170116,2.0049057737,-2.946429941,0,0
-1.6681385512,0.3135173994,3.5595937139,0.6942621795,2.7225021067,1.7486085399,0,0
0.6976523423,-1.1176818656,4.2493092011,-0.6253638724,-1.7037892694,2.6376415656,0,0
1.5639218874,0.1087463082,8.3732264589,-1.2610250425,-2.5289510502,3.0240328151,0,0
1.703857876,1.2947737846,8.6077346962,1.4445260353,-1.9386446074,0.9726698159,0,0
3.4911982371,-1.2760918938,4.6415958217,-1.9304002697,2.0576013204,1.4702608301,0,0
-2.5153777476,-1.7827615839,6.4474209831,-1.0943362135,-0.7922599872,2.079565927,0,0
-3.6804231407,1.203904001,8.8963690647,1.3892454091,0.0438430021,-1.4206571048,0,0
-1.5071762269,-0.0042322587,4.1542509502,0.8568045149,2.7423778431,-0.3921193424,0,0
0.576691757,-1.788223126,6.7047760569,-1.3566420435,-0.5789879593,-1.9489561165,0,0
0.0109034964,-0.2285404065,7.1806529281,0.0278694842,-1.8183303936,2.3931147516,0,0
4.175586655,-0.3428515042,9.6430592462,-0.6351005868,-2.7746418902,0.6823276741,0,0
-0.9413020139,-0.6714713165,7.0882843684,-0.2059320945,-0.0713927181,0.9297469125,0,0
0.787695536,-0.644335855,7.5671095635,0.1734033181,0.3622683835,1.7654346871,0,0
1.898188705,0.112477741,1.6323826925,0.9275038415,-1.504753021,3.0350215622,0,0
-4.301399788,-1.637265439,2.5035630457,-0.7356839376,0.6205835976,2.8419251043,0,0
-1.9959928001,-0.4689146335,3.3484117735,1.8191167174,2.0093550838,1.3081231678,0,0
-4.0853733824,-1.9281433153,8.6486191881,0.8000193767,-2.8128466493,-1.551369759,0,0
-2.184044704,-1.2434643973,6.7954368581,0.7209865502,1.2292448377,-1.1685985562,0,0
-3.8979330944,-1.549262991,3.9999899144,-1.7812061042,-1.2949099634,3.1120401644,0,0
3.4030459528,0.8852781669,4.6287856718,-0.2249862842,-1.0684915159,-3.0889379314,0,0
-4.5658007967,-0.2142098617,7.949607079,0.3876933773,-1.7895272026,-0.8753898315,0,0
3.6895677283,-0.6798914414,4.5924531726,0.9893358703,1.4477506021,3.1087190369,0,0
1.9256946923,-1.3754577339,7.4881176553,-0.1284251608,0.6937713413,-2.9533677859,0,0
0.1832194559,1.3708038545,4.0230521914,-1.7686959691,3.0665908136,-1.3113342433,0,0
-3.5363149557,-1.2404859764,6.641347888,1.9990838849,-0.5102704042,-2.3231441778,0,0
3.6888466627,0.2977719116,7.3424427346,-1.2735266809,2.5515171956,-0.5448400174,0,0
4.2611672624,1.161493458,3.4658118856,-1.3653452525,1.8226305299,2.3153218356,0,0
2.2900485509,0.7306459161,1.9641829968,1.928824353,-2.5690947385,1.4897172662,0,0
1.0427909872,-1.6544215552,6.5725670448,-0.9161701174,-2.5741961113,-1.7646381916,0,0
-2.6468198869,0.1809660527,3.5551873491,-0.5390360546,-2.7472280597,1.4783436604,0,0
-0.6557787067,0.8798219565,4.8297797394,1.7220255174,-3.0792660251,-1.4318108654,0,0
-2.1575562146,-0.7677518653,3.5105994143,0.117496807,-2.0997445928,1.3957079215,0,0
4.8049524394,0.1230631778,4.463659271,-0.0661886646,1.4048919934,1.2988032715,0,0
2.9073482406,-0.7980578961,0.8971763961,-0.9964699836,-2.9004898708,-2.8996842399,0,0
3.3797592818,-1.0420733851,0.1213166053,-1.823017859,-2.7004315963,0.1462891885,0,0
-4.5920209968,-1.3013272188,8.3040606235,-0.6437939759,3.0043383452,-0.8404073376,0,0
-2.6991027209,-1.8727409268,1.920377964,-0.1677244818,0.4314400113,-0.4717411135,0,0
-4.8402947874,-1.2810348914,4.102048415,-0.3046784016,-2.5370655377,-2.2984284487,0,0
4.8597649787,1.3260324163,8.8223307295,1.3120903512,-2.7150912209,2.351134478,0,0
0.9071335517,1.3572959992,9.0508690318,1.2696539996,-1.5410415804,0.4852693424,0,0
-2.2617735861,-1.661325979,4.2534129879,1.4349234644,-0.5950976723,3.0393982584,0,0
-4.1247641707,0.2812188727,2.1387490614,0.373370456,-2.4614432162,0.1883881094,0,0
2.4215906716,-1.0774522672,2.2825896663,1.6547033219,2.0574889975,2.7498720132,0,0
1.0932140589,1.7320012324,2.7709541059,-1.6136083979,1.9763000461,-2.6447918541,0,0
0.1404379046,1.2639803514,9.7354780251,1.5434638556,1.915239212,-2.2278312287,0,0
-4.534049058,-1.9250851282,3.2921981246,1.4795228253,2.8552281376,0.5236555273,0,0
-3.4618706589,-1.3081821317,4.928407846,-0.3933786086,-2.4992950256,0.4085892181,0,0
-1.6961583216,0.3393995173,6.8604675683,-1.9640989226,0.6653681134,-1.0934801454,0,0
3.9760209517,1.7856992634,5.3921256524,0.1629607171,1.5113358067,-2.8299164057,0,0
-2.2200238772,-1.8189146771,1.0125568707,1.0252163682,1.2931863798,-0.3542974138,0,0
3.8404127696,-1.8502538162,2.4958853258,1.9850204158,-2.3016633645,-0.4743915658,0,0
1.0822817075,1.9847907441,1.600978875,1.2694539902,1.1915491274,0.5093205683,0,0
4.8678882458,0.2645257782,5.3663735542,0.4431436555,-1.093060797,1.9607937481,0,0
4.2213493617,-0.8604917195,3.3672575809,1.6399249404,-2.2720299794,-3.104802994,0,0
-0.8555367038,-0.1747118497,5.171620874,1.7585953279,-1.7726987761,0.4955884152,0,0
-4.0375278518,-1.0121478334,3.948292814,-0.990389225,2.8919725943,0.6417877554,0,0
1.1067698201,-0.0715859161,4.7551388359,-0.3630578427,1.8384473253,-0.4299032739,0,0
-0.0023271772,0.0376685942,4.48654142,-0.7490052605,1.6655556273,3.0113421972,0,0
-4.807274464,0.6157556305,6.1440507155,-0.3838413221,2.4402351229,-0.6987905471,0,0
-2.7275519289,-0.4301062654,6.4670169448,0.2527805382,-0.4124943838,2.9740771428,0,0
2.6563861813,-1.9956755178,5.1775738484,-1.4526017694,1.0463377441,-0.5037851624,0,0
-1.9477313151,-1.7223216767,8.3344433108,1.0385437988,2.3528432997,1.7999539715,0,0
4.9353507506,0.1150681448,5.2375791767,-1.5309446497,1.9306755359,1.0370822049,0,0
2.86717454,-1.0430196046,9.8000228788,0.7138197562,2.8535592917,1.0719557475,0,0
4.1929612962,0.7607269031,5.0632565131,-0.6716782521,-0.3276292656,-1.8152828996,0,0
-4.8653833882,1.4174512038,8.0105906085,1.3623526703,-0.2520347172,1.4562720692,0,0
-0.985754192,0.449098133,8.4753978601,-0.9831119288,-2.6554909065,1.0706202127,0,0
-4.4815770037,-0.3082566396,1.2941996928,1.3763594914,-0.4687900497,-0.5125680937,0,0
1.1137154321,1.3906301117,5.4348886215,0.5485461749,3.0593113629,-1.8863623429,0,0
-2.78322895,-0.0355612277,7.5369574746,-1.0457714186,-1.9535849912,-2.270365887,0,0
3.6905778379,-1.8860100624,1.4367254802,1.4271221821,0.5646836482,1.105281145,0,0
-0.3103146777,-0.3619677298,2.0423263463,1.689983779,-0.5382795753,-1.4151336533,0,0
-1.7505898072,-1.1756248592,5.2297816155,-1.8037469257,1.242111606,-1.4816792447,0,0
-1.0766111424,-1.9964197059,3.7266114279,1.2114273911,-2.3692496412,3.0844702581,0,0
4.7252922409,0.8667379636,9.7564021685,1.323125613,2.2010557873,-2.9009061957,0,0
-4.3848695993,-1.1651701636,4.1929094439,1.2182349362,-1.8841756411,-2.1477182024,0,0
2.0608285318,-0.3502821809,2.1824266541,-0.0793283807,2.8510743319,-0.6495212949,0,0
0.4776440064,-0.0645824111,9.0032578405,-0.7375491027,-2.663135589,-1.825895961,0,0
-3.5041400956,0.6221068083,3.8416738019,-0.8683013811,2.8305609177,-0.5621241486,0,0
4.0745619069,-1.243666901,9.3042660099,0.8551169137,-3.0889055069,-0.6315237477,0,0
-1.583108368,-1.5242927801,5.3716779385,1.5022228657,-1.9923855018,2.5255143194,0,0
3.3161838002,-0.779307214,2.9665938683,1.8992153931,2.8601367916,-1.2755778283,0,0
3.5284260181,-0.6421932643,5.6255817396,-1.626452338,2.5913868675,-1.9095329668,0,0
-4.0660054109,1.1746149785,2.6003331405,1.4024773731,3.0305645065,-0.6890092983,0,0
-3.8138635977,0.2249117777,8.1913791915,-1.2458248084,-0.7397246728,1.806885807,0,0
3.6448451176,0.6168806171,1.9983017904,0.4960593015,-2.2279171229,1.1028728517,0,0
-2.1287906542,-1.1383888095,5.0618275163,1.0663935195,-2.9734038002,-1.8228564788,0,0
2.5877238404,0.5111176326,2.7018456872,1.1953798701,-3.1219619882,-2.5696886069,0,0
0.8526406365,1.0830562827,6.9661291238,-0.8199962978,-0.9919034451,2.4311644184,0,0
-0.5988594679,1.514254857,4.5852774946,-1.485688761,2.6924458598,-1.4787406134,0,0
4.3629110654,1.495147691,0.869083843,-0.4427357546,-2.6977956611,1.2386751292,0,0
2.0381585031,0.0415915717,6.5725704207,0.6254419841,-1.5723724772,0.3120371802,0,0
4.0580630725,0.2551189657,1.1788254134,1.680163485,-0.828751921,-2.4575322769,0,0
2.0023534382,-1.1301831624,8.2739108796,-1.9720755796,-2.6777098419,-0.705950474,0,0
4.1399583283,-0.5815392852,8.0383950928,-0.9798872406,0.1813316893,-0.7015556156,0,0
-2.9741925588,-1.1782890056,2.0968609934,1.9134586165,-1.1455557437,0.66980769,0,0
1.600153273,-0.5091873518,1.9618089793,0.1417917023,1.7358346284,1.7269903729,0,0
-3.6775354915,0.4978190678,8.3702190323,0.1718387093,-2.6931011078,-3.053874112,0,0
4.5560060167,-0.4093736331,6.7580697987,1.4187761224,0.8263795657,-1.4023964481,0,0
-2.152788159,0.6215290319,2.9951198953,-1.1071222852,-1.2860664203,-2.2528628207,0,0
2.8858972272,-1.9219076588,7.4110346712,1.3150960988,1.1993385204,-0.6070166601,0,0
4.2436198397,0.9827112308,3.8721759356,0.0844442721,-3.0173212478,0.2574566723,0,0
-4.4478998977,1.6883151706,9.3595463487,-1.8181834761,-2.3190290406,-1.4366166676,0,0
3.807841884,1.5443487159,2.3558529777,1.3124345301,2.6577212075,1.1274922038,0,0
3.0265035715,0.9035132358,9.3662061136,-0.5705003788,0.9960208763,0.5089941165,0,0
-0.0924583574,0.7892986772,0.1444302027,-0.0325238649,-3.0564980334,2.0016212457,0,0
3.5036911487,-0.2703107993,0.8584583952,0.2040324059,-1.3138515662,2.0804803692,0,0
4.8378404307,-0.7995979354,6.7642288394,0.6450608197,-0.7314325418,-1.0798056452,0,0
2.7335999277,-0.3273862044,4.0495334153,1.4425802546,-3.0248099421,-0.3781654783,0,0
-4.4789605566,-0.9309704926,6.6614549407,1.7885302261,-1.3207810376,1.7347818511,0,0
2.7480016146,-0.3953689513,3.7619097249,0.3947697171,-1.7833707333,2.462330137,0,0
-2.8937856202,-0.8977108698,6.9511183303,-1.7553189734,-1.7296252791,1.7055307576,0,0
-4.8045112679,-0.4062270589,9.2141863063,-1.0422665876,2.1059213839,0.1502215459,0,0
0.5583538545,-0.717765008,4.0605013556,1.7070268732,2.918291189,3.0453854354,0,0
3.5775077464,1.5183104575,1.8548243628,-0.2054077371,0.2127561877,-0.5812133766,0,0
-3.6832309446,-1.4465976526,4.2517050228,0.1047652224,-2.2382743561,-1.2366111753,0,0
-1.0618081403,0.317559407,8.5631476881,-0.8394773519,2.9352395102,2.6964028827,0,0
-0.3303344988,0.1302171622,9.2510581113,1.6863582369,1.1981383667,0.6012251044,0,0
2.5576462578,0.0230436409,9.3271457628,1.4638453212,0.9330956157,1.6828430499,0,0
-2.824416243,-0.9945015734,5.2003376021,1.4158565312,0.0411712738,-2.2089978024,0,0
-4.5940983341,-0.0843227056,3.3577174013,1.0472977956,2.4437686344,0.0980444992,0,0
0.3266293135,0.3756371877,8.636680035,-0.9370458024,-1.4641799847,-1.937377176,0,0
-3.0138726668,0.7795867312,3.6936988348,1.7574669429,1.9318800389,-1.33032721,0,0
3.0617489161,-1.6268585187,7.1154409535,-1.0868394864,2.7618503373,-1.0168064434,0,0
-1.2595149653,1.2379521015,9.1608705362,-0.7878886943,-0.0072688635,1.5163628934,0,0
2.9515044852,0.2608251767,3.3111117323,1.5557292738,-2.938538374,-2.7746171434,0,0
-2.2244079249,-0.2150954133,0.2831450751,-1.9727226287,-3.0032327937,2.6405002523,0,0
4.257442611,0.2593380515,2.0585624901,-0.1303911141,0.7160407302,1.2889123241,0,0
3.5775519826,0.8769768924,5.6559911994,-1.7100413446,0.336787126,2.7876782087,0,0
-3.7669448738,1.655119583,1.7801694492,0.3425136804,-0.0688867361,1.9220914784,0,0
4.9414251295,0.873722241,8.7770399748,-1.3260995628,-1.7738525515,-2.9564360943,0,0
1.9274664867,0.6960561192,4.8016624877,-1.2537168543,2.14806129,-2.1610299403,0,0
-1.7993740693,-0.9026492986,6.0442597773,-0.1283933577,0.7993237152,-1.5900784022,0,0
1.0676002343,-0.4656473061,7.5047781165,-1.9054843496,-0.2779984958,2.9101630014,0,0
-3.7273769202,1.7096960702,2.8625204104,-1.6273339757,-2.8599305047,1.9357388556,0,0
-2.9599909717,-1.8368273817,2.9279680528,-1.3562332255,-0.6050370788,1.5713180452,0,0
2.9791778047,1.9011883055,4.2692345293,-1.6232797213,-0.1133227742,-0.4755463987,0,0
1.2212901173,1.1728482566,2.5348477943,-0.9799405403,-1.6314340169,-0.2006376551,0,0
-3.017538534,1.2773478039,2.9494021861,1.611566974,-1.8067058895,1.5430215907,0,0
2.8310874415,-0.8378764433,4.686128511,-0.9483630098,-2.6925851611,-1.2119422289,0,0
